Latitude;Longitude;OBJECTID;PONTO_RECOLHA_LOCAL;CONTENTOR_RESÍDUO;CONTENTOR_TOTAL_LITROS
-9.146348797;38.70843077;549;15862: R Sao Paulo (Ambos (89->)(200->216): Bc da Moeda - Cc da Bica Grande);Lixos;90
-9.146348797;38.70843077;550;15862: R Sao Paulo (Ambos (89->)(200->216): Bc da Moeda - Cc da Bica Grande);Lixos;280
-9.146348797;38.70843077;551;15862: R Sao Paulo (Ambos (89->)(200->216): Bc da Moeda - Cc da Bica Grande);Lixos;90
-9.146348797;38.70843077;552;15862: R Sao Paulo (Ambos (89->)(200->216): Bc da Moeda - Cc da Bica Grande);Lixos;280
-9.14664843;38.70848221;553;15863: R Sao Paulo (Ambos (->)(218->226): Cc da Bica Grande - R Moeda);Lixos;240
-9.14664843;38.70848221;554;15863: R Sao Paulo (Ambos (->)(218->226): Cc da Bica Grande - R Moeda);Lixos;140
-9.14664843;38.70848221;555;15863: R Sao Paulo (Ambos (->)(218->226): Cc da Bica Grande - R Moeda);Lixos;240
-9.14664843;38.70848221;556;15863: R Sao Paulo (Ambos (->)(218->226): Cc da Bica Grande - R Moeda);Lixos;140
-9.146958664;38.70847051;563;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;960
-9.146958664;38.70847051;564;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;560
-9.146958664;38.70847051;557;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;90
-9.146958664;38.70847051;558;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;120
-9.146958664;38.70847051;559;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;960
-9.146958664;38.70847051;560;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;560
-9.146958664;38.70847051;561;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;90
-9.146958664;38.70847051;562;15864: R Sao Paulo (Ambos (91->129)(228->260): R Moeda - R da Boavista);Lixos;120
-9.144288217;38.70742174;565;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Lixos;120
-9.144288217;38.70742174;566;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Lixos;280
-9.144288217;38.70742174;567;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Lixos;960
-9.144288217;38.70742174;568;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Lixos;120
-9.144288217;38.70742174;569;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Lixos;280
-9.144288217;38.70742174;570;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Lixos;960
-9.144288217;38.70742174;571;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Papel e Cartao;140
-9.144288217;38.70742174;572;15865: R Nova do Carvalho (Ambos (63->81)(58->78): Pc Sao Paulo - Tv dos Remolares);Papel e Cartao;240
-9.143814518;38.7072547;573;15866: R Nova do Carvalho (Ambos (33->55)(26->56): Tv dos Remolares - R do Alecrim);Lixos;140
-9.143814518;38.7072547;574;15866: R Nova do Carvalho (Ambos (33->55)(26->56): Tv dos Remolares - R do Alecrim);Lixos;2640
-9.143814518;38.7072547;575;15866: R Nova do Carvalho (Ambos (33->55)(26->56): Tv dos Remolares - R do Alecrim);Lixos;140
-9.143814518;38.7072547;576;15866: R Nova do Carvalho (Ambos (33->55)(26->56): Tv dos Remolares - R do Alecrim);Lixos;2640
-9.143814518;38.7072547;577;15866: R Nova do Carvalho (Ambos (33->55)(26->56): Tv dos Remolares - R do Alecrim);Papel e Cartao;480
-9.143192661;38.70717901;578;15867: R Nova do Carvalho (Ambos (1->29)(2->24): R do Alecrim - Tv Corpo Santo);Lixos;180
-9.143192661;38.70717901;579;15867: R Nova do Carvalho (Ambos (1->29)(2->24): R do Alecrim - Tv Corpo Santo);Lixos;720
-9.143192661;38.70717901;580;15867: R Nova do Carvalho (Ambos (1->29)(2->24): R do Alecrim - Tv Corpo Santo);Lixos;420
-9.143192661;38.70717901;581;15867: R Nova do Carvalho (Ambos (1->29)(2->24): R do Alecrim - Tv Corpo Santo);Lixos;180
-9.143192661;38.70717901;582;15867: R Nova do Carvalho (Ambos (1->29)(2->24): R do Alecrim - Tv Corpo Santo);Lixos;720
-9.143192661;38.70717901;583;15867: R Nova do Carvalho (Ambos (1->29)(2->24): R do Alecrim - Tv Corpo Santo);Lixos;420
-9.144027836;38.70689253;584;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Lixos;90
-9.144027836;38.70689253;585;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Lixos;1200
-9.144027836;38.70689253;586;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Lixos;700
-9.144027836;38.70689253;587;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Lixos;90
-9.144027836;38.70689253;588;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Lixos;1200
-9.144027836;38.70689253;589;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Lixos;700
-9.144027836;38.70689253;590;15868: R Remolares (Ambos (1->23)(2->26): Pc Duque da Terceira - Tv dos Remolares);Papel e Cartao;280
-9.144478925;38.7070868;591;15869: R Remolares (Ambos (25->41)(28->48): Tv dos Remolares - Tv Ribeira Nova);Lixos;560
-9.144478925;38.7070868;592;15869: R Remolares (Ambos (25->41)(28->48): Tv dos Remolares - Tv Ribeira Nova);Lixos;240
-9.144478925;38.7070868;593;15869: R Remolares (Ambos (25->41)(28->48): Tv dos Remolares - Tv Ribeira Nova);Lixos;560
-9.144478925;38.7070868;594;15869: R Remolares (Ambos (25->41)(28->48): Tv dos Remolares - Tv Ribeira Nova);Lixos;240
-9.144416495;38.70673604;602;15871: Tv dos Remolares (Ambos (->)(->): Av 24 de Julho - R Remolares);Lixos;240
-9.144416495;38.70673604;603;15871: Tv dos Remolares (Ambos (->)(->): Av 24 de Julho - R Remolares);Lixos;240
-9.144169838;38.70717956;611;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;280
-9.144169838;38.70717956;612;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;240
-9.144169838;38.70717956;613;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;120
-9.144169838;38.70717956;614;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;280
-9.144169838;38.70717956;615;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;240
-9.144169838;38.70717956;616;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;120
-9.14401336;38.70749619;617;15875: Tv dos Remolares (Ambos (->)(->): R Sao Paulo - R Nova do Carvalho);Lixos;90
-9.14401336;38.70749619;618;15875: Tv dos Remolares (Ambos (->)(->): R Sao Paulo - R Nova do Carvalho);Lixos;240
-9.14401336;38.70749619;619;15875: Tv dos Remolares (Ambos (->)(->): R Sao Paulo - R Nova do Carvalho);Lixos;140
-9.14401336;38.70749619;620;15875: Tv dos Remolares (Ambos (->)(->): R Sao Paulo - R Nova do Carvalho);Lixos;90
-9.14401336;38.70749619;621;15875: Tv dos Remolares (Ambos (->)(->): R Sao Paulo - R Nova do Carvalho);Lixos;240
-9.14401336;38.70749619;622;15875: Tv dos Remolares (Ambos (->)(->): R Sao Paulo - R Nova do Carvalho);Lixos;140
-9.144047329;38.70582944;623;15876: Cais do Sodre (Ambos (->)(8->): Av 24 de Julho - R Cintura (Santos));Lixos;1680
-9.143242333;38.70580939;624;15877: Cais do Sodre (Ambos (->)(->): R Cintura (Santos) - Pc Duque da Terceira);Lixos;240
-9.142814171;38.70642562;625;15878: Cais do Sodre (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;240
-9.142814171;38.70642562;626;15878: Cais do Sodre (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;140
-9.142814171;38.70642562;627;15878: Cais do Sodre (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;240
-9.142814171;38.70642562;628;15878: Cais do Sodre (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;140
-9.142229849;38.70656579;629;15879: Cais do Sodre (Ambos (->)(2->16): Tv Corpo Santo - Lg Corpo Santo);Lixos;280
-9.142229849;38.70656579;630;15879: Cais do Sodre (Ambos (->)(2->16): Tv Corpo Santo - Lg Corpo Santo);Lixos;280
-9.142229849;38.70656579;631;15879: Cais do Sodre (Ambos (->)(2->16): Tv Corpo Santo - Lg Corpo Santo);Papel e Cartao;140
-9.146220062;38.70826974;632;15880: Bc da Moeda (Ambos (->)(4->6): R Sao Paulo - R Sao Paulo);Lixos;90
-9.146220062;38.70826974;633;15880: Bc da Moeda (Ambos (->)(4->6): R Sao Paulo - R Sao Paulo);Lixos;90
-9.149564432;38.70900633;634;15881: Pto Galega (Rua da Boavista, 118) (Ambos (->)(18->): R da Boavista - R da Boavista);Lixos;240
-9.150599493;38.70903335;635;15882: Bc da Boavista (Ambos (->)(4->10): R da Boavista - R da Boavista);Lixos;140
-9.150599493;38.70903335;636;15882: Bc da Boavista (Ambos (->)(4->10): R da Boavista - R da Boavista);Lixos;90
-9.144620547;38.7073468;637;15883: Tv Ribeira Nova (Ambos (->)(->): R Remolares - R Nova do Carvalho);Lixos;90
-9.144620547;38.7073468;638;15883: Tv Ribeira Nova (Ambos (->)(->): R Remolares - R Nova do Carvalho);Lixos;90
-9.144764004;38.70692219;639;15884: Pc Ribeira Nova (Ambos (->)(2->18): Av 24 de Julho - R Ribeira Nova);Lixos;240
-9.144764004;38.70692219;640;15884: Pc Ribeira Nova (Ambos (->)(2->18): Av 24 de Julho - R Ribeira Nova);Lixos;240
-9.144764004;38.70692219;641;15884: Pc Ribeira Nova (Ambos (->)(2->18): Av 24 de Julho - R Ribeira Nova);Papel e Cartao;1100
-9.145088222;38.70790123;642;15885: Pc Sao Paulo (Ambos (->)(->): R Sao Paulo - Tv Carvalho);Lixos;240
-9.145088222;38.70790123;643;15885: Pc Sao Paulo (Ambos (->)(->): R Sao Paulo - Tv Carvalho);Lixos;240
-9.144888868;38.70762372;644;15886: Pc Sao Paulo (Ambos (1->9)(4->8): Tv Carvalho - Tv Ribeira Nova);Lixos;560
-9.144888868;38.70762372;645;15886: Pc Sao Paulo (Ambos (1->9)(4->8): Tv Carvalho - Tv Ribeira Nova);Lixos;240
-9.144888868;38.70762372;646;15886: Pc Sao Paulo (Ambos (1->9)(4->8): Tv Carvalho - Tv Ribeira Nova);Papel e Cartao;140
-9.144475184;38.70763631;647;15887: Pc Sao Paulo (Ambos (17->19)(16->18): Tv Ribeira Nova - R Sao Paulo);Lixos;240
-9.144475184;38.70763631;648;15887: Pc Sao Paulo (Ambos (17->19)(16->18): Tv Ribeira Nova - R Sao Paulo);Lixos;240
-9.143298848;38.70655655;649;15888: Pc Duque da Terceira (Ambos (->)(24->): Cais do Sodre - R Bernardino da Costa);Lixos;480
-9.143298848;38.70655655;650;15888: Pc Duque da Terceira (Ambos (->)(24->): Cais do Sodre - R Bernardino da Costa);Papel e Cartao;240
-9.143404712;38.70672678;651;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;280
-9.143404712;38.70672678;652;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;90
-9.143404712;38.70672678;653;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;120
-9.143404712;38.70672678;654;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;280
-9.143404712;38.70672678;655;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;90
-9.143404712;38.70672678;656;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;120
-9.143404712;38.70672678;657;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Papel e Cartao;280
-9.143611743;38.706734;658;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;90
-9.143611743;38.706734;659;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;560
-9.143611743;38.706734;660;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;90
-9.143611743;38.706734;661;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;560
-9.143759014;38.70657959;662;15891: Pc Duque da Terceira (Ambos (1->)(2->4): R Remolares - Av 24 de Julho);Lixos;280
-9.143759014;38.70657959;663;15891: Pc Duque da Terceira (Ambos (1->)(2->4): R Remolares - Av 24 de Julho);Lixos;280
-9.143759014;38.70657959;664;15891: Pc Duque da Terceira (Ambos (1->)(2->4): R Remolares - Av 24 de Julho);Papel e Cartao;240
-9.142005028;38.70692805;333;15892: Lg Corpo Santo (Ambos (->)(2->6): Cais do Sodre - R Arsenal);Lixos;140
-9.1420101;38.70728832;334;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;90
-9.1420101;38.70728832;335;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;560
-9.1420101;38.70728832;336;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;480
-9.1420101;38.70728832;337;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;90
-9.1420101;38.70728832;338;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;560
-9.1420101;38.70728832;339;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;480
-9.14208135;38.70744985;342;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;240
-9.14208135;38.70744985;343;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;280
-9.14208135;38.70744985;344;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;240
-9.14208135;38.70744985;340;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;280
-9.14208135;38.70744985;341;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Papel e Cartao;240
-9.149863686;38.70903075;345;15896: Bc Francisco Andre (Ambos (3->)(->): R da Boavista - R da Boavista);Lixos;140
-9.14534815;38.7075837;346;15897: Tv de Sao Paulo (Ambos (->)(->): Pc Sao Paulo - R Ribeira Nova);Lixos;280
-9.14534815;38.7075837;347;15897: Tv de Sao Paulo (Ambos (->)(->): Pc Sao Paulo - R Ribeira Nova);Lixos;240
-9.14534815;38.7075837;348;15897: Tv de Sao Paulo (Ambos (->)(->): Pc Sao Paulo - R Ribeira Nova);Lixos;280
-9.14534815;38.7075837;349;15897: Tv de Sao Paulo (Ambos (->)(->): Pc Sao Paulo - R Ribeira Nova);Lixos;240
-9.14534815;38.7075837;350;15897: Tv de Sao Paulo (Ambos (->)(->): Pc Sao Paulo - R Ribeira Nova);Papel e Cartao;140
-9.1443768;38.70636706;351;15898: Av 24 de Julho (Impar (1->)(->): Pc Duque da Terceira - Tv dos Remolares);Lixos;90
-9.1443768;38.70636706;352;15898: Av 24 de Julho (Impar (1->)(->): Pc Duque da Terceira - Tv dos Remolares);Lixos;240
-9.1443768;38.70636706;353;15898: Av 24 de Julho (Impar (1->)(->): Pc Duque da Terceira - Tv dos Remolares);Lixos;140
-9.144734149;38.70643602;354;15899: Av 24 de Julho (Par (->)(2->): Tv dos Remolares - Pc Ribeira Nova);Lixos;140
-9.14751691;38.714609;43;19365: R O Seculo, 150;Papel e Cartao;480
-9.14751691;38.714609;42;19365: R O Seculo, 150;Vidro;240
-9.14751691;38.714609;41;19365: R O Seculo, 150;Embalagens;480
-9.14751691;38.714609;40;19365: R O Seculo, 150;Lixos;960
-9.14751691;38.714609;39;19365: R O Seculo, 150;Lixos;960
-9.151863405;38.71545391;133;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Papel e Cartao;240
-9.151863405;38.71545391;134;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Papel e Cartao;240
-9.151863405;38.71545391;135;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Embalagens;240
-9.151863405;38.71545391;136;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Lixos;240
-9.151863405;38.71545391;137;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Lixos;240
-9.151863405;38.71545391;138;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Vidro;240
-9.151863405;38.71545391;139;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Embalagens;240
-9.147549562;38.71123078;210;19280: Tv Andre Valente, jt silo;Papel e Cartao;720
-9.147549562;38.71123078;209;19280: Tv Andre Valente, jt silo;Lixos;2160
-9.147549562;38.71123078;208;19280: Tv Andre Valente, jt silo;Embalagens;480
-9.147549562;38.71123078;211;19280: Tv Andre Valente, jt silo;Lixos;2160
-9.147549562;38.71123078;207;19280: Tv Andre Valente, jt silo;Vidro;240
-9.144224007;38.70694488;233;19301: R Remolares, Crzt Tv Remolares;Vidro;1500
-9.144224007;38.70694488;234;19301: R Remolares, Crzt Tv Remolares;Vidro;1500
-9.144407318;38.71015909;265;19315: R Emenda, 100;Vidro;140
-9.144900544;38.71089346;231;19300: R Salgadeiras, SFC CZT  R. da Atalaia;Lixos;480
-9.144900544;38.71089346;232;19300: R Salgadeiras, SFC CZT  R. da Atalaia;Lixos;480
-9.143880634;38.70949707;66;19407: Tv Guilherme Cossoul, 10;Papel e Cartao;240
-9.143880634;38.70949707;67;19407: Tv Guilherme Cossoul, 10;Embalagens;240
-9.151388551;38.70873822;214;19282: Lg Conde-Barao, 19;Papel e Cartao;140
-9.151388551;38.70873822;213;19282: Lg Conde-Barao, 19;Embalagens;140
-9.153108561;38.71327215;180;19257: R Sao Bento, 212;Vidro;280
-9.153108561;38.71327215;181;19257: R Sao Bento, 212;Vidro;280
-9.153108561;38.71327215;182;19257: R Sao Bento, 212;Vidro;280
-9.15311831;38.71637976;225;19293: R Imprensa Nacional, 46;Vidro;140
-9.142260747;38.70794373;245;19310: R Vitor Cordon, 43;Vidro;240
-9.144813491;38.70798468;267;19319: R Sao Paulo, 108;Embalagens;140
-9.153608439;38.71446582;163;19236: R Sao Bento, 318;Vidro;140
-9.153608439;38.71446582;164;19236: R Sao Bento, 318;Organicos;140
-9.144603489;38.71428298;227;19295: R Teixeira, 1;Vidro;140
-9.14464752;38.71088664;48;19371: R Salgadeiras, SFC Jt 11;Lixos;720
-9.14464752;38.71088664;47;19371: R Salgadeiras, SFC Jt 11;Lixos;720
-9.152425179;38.709684;121;19390: R Poco dos Negros, crzt R Sao Bento;Lixos;720
-9.152425179;38.709684;122;19390: R Poco dos Negros, crzt R Sao Bento;Lixos;720
-9.153055613;38.71197549;205;19278: R Correia Garcao, 3;Vidro;240
-9.153055613;38.71197549;206;19278: R Correia Garcao, 3;Organicos;240
-9.143011665;38.70738775;85;19415: R Sao Paulo, 14 a 16;Embalagens;140
-9.143856881;38.70944323;290;19337: Tv Guilherme Cossoul, 11;Vidro;140
-9.143856881;38.70944323;291;19337: Tv Guilherme Cossoul, 11;Papel e Cartao;140
-9.143856881;38.70944323;292;19337: Tv Guilherme Cossoul, 11;Embalagens;140
-9.15264388;38.71051081;692;21843: R Sao Bento, 15;Organicos;90
-9.15264388;38.71051081;693;21843: R Sao Bento, 15;Vidro;90
-9.151300393;38.71224303;694;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Papel e Cartao;240
-9.151300393;38.71224303;695;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Papel e Cartao;240
-9.151300393;38.71224303;696;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Embalagens;240
-9.151300393;38.71224303;697;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Lixos;240
-9.151300393;38.71224303;698;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Vidro;240
-9.151300393;38.71224303;699;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Embalagens;240
-9.151300393;38.71224303;700;21844: R Cruz dos Poiais de Sao Bento, Crt R das Parreiras;Lixos;240
-9.147528628;38.70569115;938;21957: R da Cintura do Porto de Lisboa, 3154 Armazem B;Embalagens;480
-9.147528628;38.70569115;939;21957: R da Cintura do Porto de Lisboa, 3154 Armazem B;Lixos;240
-9.147528628;38.70569115;940;21957: R da Cintura do Porto de Lisboa, 3154 Armazem B;Vidro;240
-9.15077561;38.70848234;944;21959: R Instituto Industrial, 7-7D;Lixos;240
-9.15077561;38.70848234;945;21959: R Instituto Industrial, 7-7D;Embalagens;480
-9.15077561;38.70848234;946;21959: R Instituto Industrial, 7-7D;Vidro;560
-9.15077561;38.70848234;947;21959: R Instituto Industrial, 7-7D;Organicos;720
-9.146054168;38.70791988;843;21911: Tv Carvalho, frt nº 29;Papel e Cartao;6000
-9.146054168;38.70791988;844;21911: Tv Carvalho, frt nº 29;Embalagens;6000
-9.146054168;38.70791988;845;21911: Tv Carvalho, frt nº 29;Vidro;3000
-9.146054168;38.70791988;846;21911: Tv Carvalho, frt nº 29;Lixos;6000
-9.149067977;38.70885752;921;21952: R da Boavista, 88-94;Papel e Cartao;90
-9.149067977;38.70885752;922;21952: R da Boavista, 88-94;Organicos;90
-9.149067977;38.70885752;923;21952: R da Boavista, 88-94;Vidro;140
-9.149067977;38.70885752;924;21952: R da Boavista, 88-94;Embalagens;90
-9.15158074;38.70770064;965;21969: R Dom Luis I, 34;Papel e Cartao;240
-9.15158074;38.70770064;966;21969: R Dom Luis I, 34;Embalagens;90
-9.144441604;38.70933007;715;21854: R Emenda, 41-43-45-47;Papel e Cartao;140
-9.144441604;38.70933007;716;21854: R Emenda, 41-43-45-47;Vidro;240
-9.144441604;38.70933007;717;21854: R Emenda, 41-43-45-47;Embalagens;140
-9.144083429;38.71164819;897;21938: R Diario de Noticias, 40-A;Organicos;240
-9.143292489;38.70773663;951;21961: R do Alecrim, 24;Embalagens;90
-9.147315299;38.71173725;736;21866: R O Seculo, 12;Papel e Cartao;90
-9.147315299;38.71173725;737;21866: R O Seculo, 12;Organicos;90
-9.147315299;38.71173725;738;21866: R O Seculo, 12;Vidro;90
-9.147315299;38.71173725;739;21866: R O Seculo, 12;Embalagens;90
-9.147315299;38.71173725;740;21866: R O Seculo, 12;Lixos;90
-9.147315299;38.71173725;741;21866: R O Seculo, 12;Lixos;90
-9.146424706;38.71054695;959;21966: R Marechal Saldanha, 26-26/A;Lixos;420
-9.146424706;38.71054695;960;21966: R Marechal Saldanha, 26-26/A;Lixos;420
-9.146424706;38.71054695;961;21966: R Marechal Saldanha, 26-26/A;Organicos;140
-9.146424706;38.71054695;962;21966: R Marechal Saldanha, 26-26/A;Vidro;140
-9.144977831;38.71066759;963;21967: R Loreto, 57-59;Organicos;140
-9.143233746;38.70764706;906;21944: R Ferragial, 33-B;Vidro;240
-9.143233746;38.70764706;907;21944: R Ferragial, 33-B;Organicos;240
-9.148416742;38.70752102;880;21932: R Dom Luis I, 7-9;Embalagens;240
-9.148416742;38.70752102;881;21932: R Dom Luis I, 7-9;Papel e Cartao;240
-9.146202328;38.70782851;789;21889: Tv Carvalho, 27-27/A;Vidro;90
-9.146202328;38.70782851;790;21889: Tv Carvalho, 27-27/A;Vidro;90
-9.142597828;38.70902175;869;21925: R António Maria Cardoso, 31/33/35;Papel e Cartao;90
-9.142597828;38.70902175;870;21925: R António Maria Cardoso, 31/33/35;Lixos;140
-9.142597828;38.70902175;871;21925: R António Maria Cardoso, 31/33/35;Lixos;140
-9.145845743;38.71025471;874;21927: Tv Sequeiro, Jt 8;Lixos;1200
-9.145845743;38.71025471;875;21927: Tv Sequeiro, Jt 8;Lixos;1200
-9.144084572;38.71172925;898;21939: R Diario de Noticias, 40-B;Organicos;240
-9.152256635;38.71400022;912;21949: R Quintinha, 70-B;Organicos;140
-9.152256635;38.71400022;913;21949: R Quintinha, 70-B;Vidro;140
